CODIGOS POSTALES
----------------

PROVINCIA;POBLACION;CODIGOPOSTAL
ALBACETE;RECUEJA, LA;02249
ALBACETE;REOLID;02316
ALBACETE;RIBERA DE CUBAS;02249
ALBACETE;RIO MADERA;02137
ALBACETE;RIOPAR;02450
ALBACETE;ROBLEDO;02340
ALBACETE;RODA, LA;02630
ALBACETE;ROYO ODREA;02125
ALBACETE;ROYO, EL;02129
ALBACETE;SAHUCO, EL;02127
ALBACETE;SALOBRAL, EL;02140
ALBACETE;SALOBRE;02316
ALBACETE;SAN PEDRO;02326
ALBACETE;SANTA ANA;02328
ALBACETE;SANTA ANA (FUENTE DEL PINO);02129
ALBACETE;SANTA MARTA;02639
ALBACETE;SANTIAGO DE MORA;02513
ALBACETE;SARGUILLA, LA;02139
ALBACETE;SEGE;02487
ALBACETE;SIERRA;02513
ALBACETE;SOCOVOS;02435
ALBACETE;SOLANA, LA;02127
ALBACETE;SOLANILLA;02314
ALBACETE;TARAZONA DE LA MANCHA;02100
ALBACETE;TAZONA;02437
ALBACETE;TINAJEROS;02155
ALBACETE;TIRIEZ;02161
ALBACETE;TOBARRA;02500
ALBACETE;TOLOSA;02211
ALBACETE;TORRE PEDRO;02449
ALBACETE;TUS;02485
ALBACETE;UMBRIA ANGULO;02462
ALBACETE;VALDEGANGA;02150
ALBACETE;VEGALLERA;02448
ALBACETE;VIANOS;02315
ALBACETE;VICORTO;02439
ALBACETE;VILLA DE VES;02213
ALBACETE;VILLALGORDO DEL JUCAR;02636
ALBACETE;VILLAMALEA;02270
ALBACETE;VILLAPALACIOS;02350
ALBACETE;VILLAR DE CHINCHILLA;02695
ALBACETE;VILLAR, EL;02459
ALBACETE;VILLAREJO, EL;02139
ALBACETE;VILLARES;02439
ALBACETE;VILLARROBLEDO;02600
ALBACETE;VILLATOYA;02215
ALBACETE;VILLAVALIENTE;02154
ALBACETE;VILLAVERDE DE GUADALIMAR;02460
ALBACETE;VISO, EL;02214
ALBACETE;VIVEROS;02310
ALBACETE;YEGUARIZAS, LAS;02448
ALBACETE;YESTE;02480
ALBACETE;YETAS DE ABAJO;02536
ALBACETE;YUNQUERA, LA;02161
ALBACETE;ZARZA, LA;02327
ALBACETE;ZORIO;02314
ALBACETE;ZULEMA;02214
ALICANTE;ABDET;03517
ALICANTE;ABIAR, L' (PDA);03726
ALICANTE;ABIO;03100
ALICANTE;ACEQUIA DE LOS PALACIOS;03177
ALICANTE;ADELFAS, LAS (UR);03710
ALICANTE;ADSUBIA (AJUNTAMENT ADSUBIA);03786
ALICANTE;ADSUBIA (AJUNTAMENT XABIA/JAVEA);03739
ALICANTE;ADUANAS DE MAR;03730
ALICANTE;ADZANETA;03517
ALICANTE;AGOST;03698
ALICANTE;AGRES;03837
ALICANTE;AGUALEJAS;03600
ALICANTE;AGUARRIOS (ZO);03610
ALICANTE;AIGšES;03569
ALICANTE;AIXIHUILI (PDA);03570
ALICANTE;ALAMO, EL (ZO);03590
ALICANTE;ALBAIDA, DE (PTO);03839
ALICANTE;ALBATERA;03340
ALICANTE;ALBATERA-CATRAL, DE (EST);03349
ALICANTE;ALBERCA, LA (UR);03530
ALICANTE;ALBIR (CG);03581
ALICANTE;ALBIR (NC);03581
ALICANTE;ALBORADA (UR);03739
ALICANTE;ALCACHOFAR;03313
ALICANTE;ALCALA DE LA JOVADA;03788
ALICANTE;ALCALALI;03728
ALICANTE;ALCANA;03669
ALICANTE;ALCASAR (PDA);03725
ALICANTE;ALCIRI;03649
ALICANTE;ALCOCER DE PLANES;03841
ALICANTE;ALCOCONS;03570
ALICANTE;ALCOI/ALCOY;03004
ALICANTE;ALCOI/ALCOY;03800
ALICANTE;ALCOI/ALCOY;03801
ALICANTE;ALCOI/ALCOY;03802
ALICANTE;ALCOI/ALCOY;03803
ALICANTE;ALCOI/ALCOY;03804
ALICANTE;ALCOLEJA;03814
ALICANTE;ALCORAYA, LA;03699
ALICANTE;ALCOYES;03108
ALICANTE;ALCUDIA;03829
ALICANTE;ALDEA DE LAS CUEVAS (UR);03759
ALICANTE;ALDEA DEL MAR;03188
ALICANTE;ALFAFARA;03838
ALICANTE;ALFAS DEL PI, L';03580
ALICANTE;ALFAS DEL PI, L'-PLAYA (NC);03581
ALICANTE;ALFAZ DE BAIX;03500
ALICANTE;ALGAR, EL (PDA);03518
ALICANTE;ALGARS;03818
ALICANTE;ALGAYAT;03669
ALICANTE;ALGODA;03296
ALICANTE;ALGORFA;03169
ALICANTE;ALGUEÑA;03668
ALICANTE;ALHAMA SPRINGS (UR);03599
ALICANTE;ALICANTE/ALACANT;03001
ALICANTE;ALICANTE/ALACANT;03002
ALICANTE;ALICANTE/ALACANT;03003
ALICANTE;ALICANTE/ALACANT;03004
ALICANTE;ALICANTE/ALACANT;03005
ALICANTE;ALICANTE/ALACANT;03006
ALICANTE;ALICANTE/ALACANT;03007
ALICANTE;ALICANTE/ALACANT;03008
ALICANTE;ALICANTE/ALACANT;03009
ALICANTE;ALICANTE/ALACANT;03010
ALICANTE;ALICANTE/ALACANT;03011
ALICANTE;ALICANTE/ALACANT;03012
ALICANTE;ALICANTE/ALACANT;03013
ALICANTE;ALICANTE/ALACANT;03014
ALICANTE;ALICANTE/ALACANT;03015
ALICANTE;ALICANTE/ALACANT;03016
ALICANTE;ALICANTE/ALACANT;03070
ALICANTE;ALICANTE/ALACANT;03071
ALICANTE;ALICANTE/ALACANT;03080
ALICANTE;ALICANTE/ALACANT;03540
ALICANTE;ALICANTE/ALACANT;03559
ALICANTE;ALJIBE, EL (UR);03109
ALICANTE;ALKABIR (UR);03560
ALICANTE;ALMADRAVA (PY);03779
ALICANTE;ALMAFRA;03500
ALICANTE;ALMAFRA (ZO);03610
ALICANTE;ALMAINA-PARK (UR);03110
ALICANTE;ALMAJADA, LA (UR);03110
ALICANTE;ALMAJAL (CAM);03360
ALICANTE;ALMARJAL;03149
ALICANTE;ALMAZARA, LA (CAS);03191
ALICANTE;ALMAZARICA (CAS);03169
ALICANTE;ALMEDIA;03510
ALICANTE;ALMEL.LERALS (PDA);03779
ALICANTE;ALMENDROS (JAVEA/XABIA) (URB);03738
ALICANTE;ALMENDROS, LOS (ORIHUELA-COSTA) (UR);03189
ALICANTE;ALMISERAT (PDA);03570
ALICANTE;ALMORADI;03160
ALICANTE;ALMORQUI (CS);03649
ALICANTE;ALMUDAINA;03827
ALICANTE;ALMUNIA (CAM);03360
ALICANTE;ALQUEBLA (PDA);03640
ALICANTE;ALQUERIA D'ASNAR, L';03829
ALICANTE;ALQUERIA DE JORDA;03839
ALICANTE;ALQUERIA GASENS;03749
ALICANTE;ALQUERIA-BENIFLORET;03829
ALICANTE;ALQUERIAS;03820
ALICANTE;ALTEA;03590
ALICANTE;ALTEA HILLS (ZO);03590
ALICANTE;ALTEA LA VELLA;03599
ALICANTE;ALTERS (PDA);03779
ALICANTE;ALTET, EL;03195
ALICANTE;ALTO, EL;03369
ALICANTE;ALTOMIRA;03700
ALICANTE;ALTOS, LOS (UR);03180
ALICANTE;AMBOLO (UR);03738
ALICANTE;AMERADOR, EL (PDA);03560
ALICANTE;AMOROS (PDA);03339
ALICANTE;AMUNT DE L'HORTA, D' (PDA);03570
ALICANTE;ANCHA (VDA);03314
ALICANTE;APARECIDA, LA;03311
ALICANTE;APOSTOLES, LOS (UR);03110
ALICANTE;ARCOS ESTE (UR);03530
ALICANTE;ARCOS NORTE (UR);03530
ALICANTE;ARCOS, LOS (UR);03530
ALICANTE;ARENAL;03738
ALICANTE;ARENAL MONTAÑAR;03738
ALICANTE;ARENALES DEL SOL, LOS;03195
ALICANTE;ARES DEL BOSQUE;03814
ALICANTE;ARGELLA (PDA);03839
ALICANTE;ARMANELLO;03500
ALICANTE;ARNEVA;03312
ALICANTE;ARSENAL, EL (ALICANTE);03659
ALICANTE;ARZABON (PDA);03349
ALICANTE;ASENSIOS, LOS (CAS);03315
ALICANTE;ASPE;03680
ALICANTE;ASPRE (PDA);03795
ALICANTE;ATALAYA (XABIA/JAVEA) (UR);03739
ALICANTE;ATALAYAS (VILLAJOYOSA);03570
ALICANTE;AZAFRANAR;03600
ALICANTE;BACAROT;03114
ALICANTE;BADEN, EL (PDA);03369
ALICANTE;BAHIA DE JAVEA (UR);03738
ALICANTE;BALADRAR (PDA);03720
ALICANTE;BALCON (DENIA);03700
ALICANTE;BALCON AL MAR (JAVEA/XABIA) (UR);03738
ALICANTE;BALCON DE JAVEA (UR);03730
ALICANTE;BALCONES, LOS;03186
ALICANTE;BALONES;03812
ALICANTE;BALSA, LA (PDA);03469
ALICANTE;BALSARES, LOS (ALICANTE);03195
ALICANTE;BALSARES, LOS (ALTET);03139
ALICANTE;BALSETES, LES (PDA);03710
ALICANTE;BAÑET (CAS);03169
ALICANTE;BAÑET, EL;03169
ALICANTE;BAÑOS DEL MOLINEL;03779
ALICANTE;BAÑOS NUESTRA SEÑORA DE ORITO;03679
ALICANTE;BANYERES DE MARIOLA;03450
ALICANTE;BANYETS, ELS (UR);03560
ALICANTE;BARANCO GOBERNADOR;03600
ALICANTE;BARBARROJA;03689
ALICANTE;BARBERES;03570
ALICANTE;BARCHELL;03818
ALICANTE;BARRANCO DE LLARC;03779
ALICANTE;BARRANCO DE SAN CAYETANO;03339
ALICANTE;BARRANCO HONDO;03530
ALICANTE;BARRANCO HONDO (UR);03580
ALICANTE;BARRANCO ORTA;03108
ALICANTE;BARRANCO PARRA;03750
ALICANTE;BARRANCO SAN CAYETANO (PDA);03339
ALICANTE;BARRANCS (PDA);03795
ALICANTE;BARRANQUET (PDA);03770
ALICANTE;BARRANQUET CARRERES (PDA);03770
ALICANTE;BARRELLA (PDA);03110
ALICANTE;BARRIO BONNY;03560
ALICANTE;BARRIO CEMENTERIO;03360
ALICANTE;BARRIO CENEFA (EXT);03640
ALICANTE;BARRIO DE LA ESTACION DE CREVILLENTE;03339
ALICANTE;BARRIO DE SAN ANTON;03669
ALICANTE;BARRIO DE SAN CARLOS;03317
ALICANTE;BARRIO EL PALMERAL;03360
ALICANTE;BARRIO LA ALMAZARRA;03191
ALICANTE;BARRIO LAS SEGUNDAS;03191
ALICANTE;BARRIO LOS DOLORES;03360
ALICANTE;BARRIO LOS HORTELANOS;03191
ALICANTE;BARRIO SAN JOSE;03360
ALICANTE;BARRIO SAN ROQUE;03360
ALICANTE;BARRIO, EL;03159
ALICANTE;BASA;03700
ALICANTE;BASSO (PDA);03640
ALICANTE;BATEIG;03600
ALICANTE;BATISTES;03669
ALICANTE;BATOY;03818
ALICANTE;BAYAS, LAS;03292
ALICANTE;BAYONA, LA (PDA);03110
ALICANTE;BELEMS;03700
ALICANTE;BELLICH (PDA);03640
ALICANTE;BELLITA;03720
ALICANTE;BELLO HORIZONTE (UR);03530
ALICANTE;BELMONTE (UR);03580
ALICANTE;BELTRANS;03669
ALICANTE;BENAMER;03839
ALICANTE;BENARROSA (ZO);03728
ALICANTE;BENASAU;03814
ALICANTE;BENAUD (PDA);03110
ALICANTE;BENEIXAMA;03460
ALICANTE;BENEJUZAR;03390
ALICANTE;BENEJUZAR, VIEJO (CM);03360
ALICANTE;BENESSIU (PDA);03110
ALICANTE;BENFERRI;03316
ALICANTE;BENIAFE;03814
ALICANTE;BENIAIA (NC);03786
ALICANTE;BENIALFAQUI;03828
ALICANTE;BENIALI (NC);03788
ALICANTE;BENIARBEIG;03778
ALICANTE;BENIARDA;03517
ALICANTE;BENIARRES;03850
ALICANTE;BENIATA;03818
ALICANTE;BENICAMBRA (PDA);03726
ALICANTE;BENICOLADA (PDA);03710
ALICANTE;BENICUCO (UR);03710
ALICANTE;BENIDOLEIG;03759
ALICANTE;BENIDORM;03501
ALICANTE;BENIDORM;03502
ALICANTE;BENIDORM;03503
ALICANTE;BENIFALLIM;03816
ALICANTE;BENIFATO;03517
ALICANTE;BENIGEMBLA;03794
ALICANTE;BENIJOFAR;03178
ALICANTE;BENILLOBA;03810
ALICANTE;BENILLUP;03827
ALICANTE;BENIMAGRELL;03550
ALICANTE;BENIMALLUNT (PDA);03720
ALICANTE;BENIMANTELL;03516
ALICANTE;BENIMAQUIA (PDA);03709
ALICANTE;BENIMARCO (BENISSA);03720
ALICANTE;BENIMARCO (TEULADA) (PDA);03725
ALICANTE;BENIMARFULL;03827
ALICANTE;BENIMARRAIG;03720
ALICANTE;BENIMASSOT;03812
ALICANTE;BENIMAURELL;03791
ALICANTE;BENIMEIT (ZO);03724
ALICANTE;BENIMELI;03769
ALICANTE;BENIMIRA (PDA);03360
ALICANTE;BENIRRAMA (NC);03788
ALICANTE;BENISILI;03788
ALICANTE;BENISIVA (NC);03788
ALICANTE;BENISSA;03720
ALICANTE;BENITACHELL (NC);03726
ALICANTE;BENITAIA (NC);03788
ALICANTE;BENITOS, LOS;03370
ALICANTE;BERDICA;03720
ALICANTE;BERDICAS (PDA);03720
ALICANTE;BERENGUERES;03158
ALICANTE;BERNARDA, LA;03710
ALICANTE;BERNIA;03599
ALICANTE;BETIES (PDA);03640
ALICANTE;BEVERLY HILLS (UR);03580
ALICANTE;BIAR;03410
ALICANTE;BIGASTRO;03380
ALICANTE;BILAIRE (PDA);03640
ALICANTE;BIOTRERA (PDA);03649
ALICANTE;BISEROT;03749
ALICANTE;BLANQUE, LO;03187
ALICANTE;BOCH;03339
ALICANTE;BODEGA, LA (DOLORES);03159
ALICANTE;BODEGA, LA (ORIHUELA);03317
ALICANTE;BOL NOU (PDA);03570
ALICANTE;BOLERIAS;03740
ALICANTE;BOLULLA;03518
ALICANTE;BONAIRE;03720
ALICANTE;BONAIRE (UR);03109
ALICANTE;BONALBA ALTA (UR);03111
ALICANTE;BONALBA BAJA (UR);03110
ALICANTE;BONANZA (PDA);03560
ALICANTE;BONANZA (RAIGUERO DE);03311
ALICANTE;BOQUERA, LA;03669
ALICANTE;BOQUERES;03690
ALICANTE;BORRACHINA (PDA);03110
ALICANTE;BORUMBOT (PDA);03710
ALICANTE;BOTICARIA;03658
ALICANTE;BOVALAR (UR);03520
ALICANTE;BOVAR;03450
ALICANTE;BOVEDA;03600
ALICANTE;BOVEDAS, LAS;03169
ALICANTE;BOVETES;03700
ALICANTE;BRAS DEL PORT;03130
ALICANTE;BUITRERA (PDA);03640
ALICANTE;BULL (PDA);03640
ALICANTE;BUSCARRONS (UR);03779
ALICANTE;BUSOT;03111
ALICANTE;CABALGA (UR);03710
ALICANTE;CABALLUSA, LA;03659
ALICANTE;CABECICO, EL (CAS);03315
ALICANTE;CABEZO, EL (ZO);03349
ALICANTE;CABO BLANCO;03720
ALICANTE;CABO DE LAS HUERTAS;03540
ALICANTE;CABO LA NAO;03738
ALICANTE;CABO ROIG;03189
ALICANTE;CABO SAN ANTONIO;03730
ALICANTE;CACHAP, EL (PDA);03339
ALICANTE;CALA ABOGAT;03720
ALICANTE;CALA D'OR (UR);03560
ALICANTE;CALA DE FINESTRAT;03500
ALICANTE;CALA DE LA GRANADAL;03738
ALICANTE;CALA DORADA;03180
ALICANTE;CALA HIGUERA;03188
ALICANTE;CALABACI, EL;03195
ALICANTE;CALABLANCA;03738
ALICANTE;CALERA, LA (UR);03110
ALICANTE;CALETA (XABIA/JAVEA);03738
ALICANTE;CALETA (XABIA/JAVEA) (PTO);03730
ALICANTE;CALLOSA D'EN SARRIA;03510
ALICANTE;CALLOSA DE SEGURA;03360
ALICANTE;CALLOSILLA;03317
ALICANTE;CALP/CALPE;03710
ALICANTE;CALS BLANCAS;03180
ALICANTE;CALVARI (PDA);03110
ALICANTE;CALVARIO (JAVEA/XABIA);03730
ALICANTE;CAMARA;03600
ALICANTE;CAMARILLAS;03658
ALICANTE;CAMINERA, DE LA (GP);03360
ALICANTE;CAMINO DE CATRAL, EL;03169
ALICANTE;CAMINO DE LA MAJA, EL;03169
ALICANTE;CAMINO DE SAN FULGENCIO;03159
ALICANTE;CAMINO DEL RIO;03169
ALICANTE;CAMINO EN MEDIO;03311
ALICANTE;CAMP DE MIRRA, EL/CAMPO DE MIRRA;03469
ALICANTE;CAMPANETA, LA;03314
ALICANTE;CAMPANOS, LOS;03620
ALICANTE;CAMPELL;03791
ALICANTE;CAMPELLO, EL;03560
ALICANTE;CAMPET;03660
ALICANTE;CAMPICO;03600
ALICANTE;CAMPILLOS, LOS;03339
ALICANTE;CAMPIRULOS, LOS (CAS);03315
ALICANTE;CAMPMARTI;03739
ALICANTE;CAMPO ALTO;03600
ALICANTE;CAMPOAMOR (UR);03189
ALICANTE;CAMPOS, LOS;03440
ALICANTE;CAMPULLES (PDA);03520
ALICANTE;CAMPUSOS;03700
ALICANTE;CAÑADA;03409
ALICANTE;CAÑADA DE PRAES;03191
ALICANTE;CAÑADA DEL TRIGO;03659
ALICANTE;CAÑADA FARINA (PDA);03640
ALICANTE;CAÑADA ROJA;03649
ALICANTE;CAÑADA, LA;03699
ALICANTE;CAÑADAS DE DON CIRO;03658
ALICANTE;CAÑAETA (PDA);03640
ALICANTE;CANALETA, LA;03819
ALICANTE;CANALOBRE;03111
ALICANTE;CANALOSA, LA;03689
ALICANTE;CANASTEL;03690
ALICANTE;CANDEL, LO (CAS);03315
ALICANTE;CAÑETA (PDA);03640
ALICANTE;CANICIOS;03669
ALICANTE;CANOR;03720
ALICANTE;CANSALADES;03738
ALICANTE;CANTALAR, EL (PDA);03110
ALICANTE;CANTARRANAS (PDA);03640
ALICANTE;CANUTA, LA;03710
ALICANTE;CAP BLANC (ALTEA) (UR);03590
ALICANTE;CAP BLANC (MORAIRA/TEULADA) (UR);03724
ALICANTE;CAP MARTIN;03738
ALICANTE;CAPELLANIA;03657
ALICANTE;CAPELLANS;03811
ALICANTE;CAPELLANS (PDA);03110
ALICANTE;CAPITANIA, LA (MONFORTE CID) (UR);03679
ALICANTE;CAPITOS, LOS;03659
ALICANTE;CAPNEGRET;03590
ALICANTE;CAPNEGRET (CG);03590
ALICANTE;CAPRALA;03610
ALICANTE;CAPSADES;03739
ALICANTE;CAPSO (PDA);03795
ALICANTE;CARASOS, LOS;03317
ALICANTE;CARAVANA (UR);03530
ALICANTE;CARBONERA;03580
ALICANTE;CARCHE-RASPAIG;03657
ALICANTE;CARGA (PDA);03339
ALICANTE;CARMEN, LO (CAS);03315
ALICANTE;CARRASQUETA (UR);03100
ALICANTE;CARRASQUETES (PDA);03737
ALICANTE;CARRICHAL (PDA);03570
ALICANTE;CARRIL (UR);03111
ALICANTE;CARRIO (PDA);03710
ALICANTE;CARROJA;03737
ALICANTE;CARROJA, LA (NC);03788
ALICANTE;CARTAGENA, LO (GP);03360
ALICANTE;CASA DIAZ;03659
ALICANTE;CASA FUS (UR);03110
ALICANTE;CASA POVEDA;03659
ALICANTE;CASABLANCA (PDA);03709
ALICANTE;CASAS DE BENEYTO (CAS);03459
ALICANTE;CASAS DE CASTILLA;03659
ALICANTE;CASAS DE COFER;03689
ALICANTE;CASAS DE GALIANA;03689
ALICANTE;CASAS DE IBAÑEZ;03657
ALICANTE;CASAS DE JUAN BLANCO;03649
ALICANTE;CASAS DE LA CARRASCA;03819
ALICANTE;CASAS DE LA SIERRA;03658
ALICANTE;CASAS DE LOS POZOS;03658
ALICANTE;CASAS DE MAESTRE;03459
ALICANTE;CASAS DE SALA;03660
ALICANTE;CASAS DE SANCHIZ;03649
ALICANTE;CASAS DEL PRADO;03658
ALICANTE;CASAS DEL RIO;03469
ALICANTE;CASAS DEL SEÑOR;03649
ALICANTE;CASAS NUEVAS;03749
ALICANTE;CASCALIS (PDA);03795
ALICANTE;CASCO SAN JUAN;03737
ALICANTE;CASETA;03500
ALICANTE;CASICAS, LAS;03158
ALICANTE;CASITAS, LAS;03187
ALICANTE;CASTALLA;03420
ALICANTE;CASTELL DE CASTELLS;03793
ALICANTE;CASTELLANS;03737
ALICANTE;CASTELLONS (PDA);03725
ALICANTE;CASTELLONS-VIDA (UR);03725
ALICANTE;CASTILLO DE DON JUAN;03189
ALICANTE;CATAMARRUCH;03828
ALICANTE;CATARROJA (PDA);03737
ALICANTE;CATI;03610
ALICANTE;CATRAL;03158
ALICANTE;CAUTIVADOR;03530
ALICANTE;CAUTIVADOR (UR);03580
ALICANTE;CAVA, LA;03688
ALICANTE;CAVA,LA;03111
ALICANTE;CAVAFRIA (PDA);03640
ALICANTE;CAVARRASA (PDA);03640
ALICANTE;CELA DE NUÑEZ;03839
ALICANTE;CENIA, LA;03839
ALICANTE;CENIA, LA (MONOVER/MONOVAR) (PDA);03640
ALICANTE;CERCA, LO (PDA);03360
ALICANTE;CERDA, DE (PDA);03560
ALICANTE;CEREZOS, LOS;03739
ALICANTE;CHAPAPRIETAS, LOS (PDA);03140
ALICANTE;CHAPARRAL, EL (UR);03180
ALICANTE;CHAPITEL (VDA);03310
ALICANTE;CHARCO AMARGO (CSS);03640
ALICANTE;CHARCO, EL (PDA);03570
ALICANTE;CHAREUS;03112
ALICANTE;CHINES;03519
ALICANTE;CHINORLA;03640
ALICANTE;CHINORLET;03649
ALICANTE;CHIRLES (NC);03520
ALICANTE;CHISMOSA, LA (UR);03189
ALICANTE;CHORRILLO, EL;03600
ALICANTE;CHOVADES;03570
ALICANTE;CID, EL;03610
ALICANTE;CINCO TORRES (UR);03560
ALICANTE;CIUDAD QUESADA;03170
ALICANTE;COCENTAINA;03820
ALICANTE;COLINA DEL SOL (UR);03759
ALICANTE;COLINA, LA (UR);03530
ALICANTE;COLL DE RATES;03792
ALICANTE;COLLADO ALMENDRO (PDA);03640
ALICANTE;COLLADO AZORIN (PDA);03640
ALICANTE;COLLADO DE LOS GABRIELES;03659
ALICANTE;COLLADO DE SALINAS;03649
ALICANTE;COLLADO DE VICTORIANO;03640
ALICANTE;COLLADO NOVELDA (PDA);03640
ALICANTE;COLLAO, EL (PDA);03110
ALICANTE;COLLEREROS, LOS;03350
ALICANTE;COLOMA (UR);03530
ALICANTE;COLOMER;03737
ALICANTE;COLONIA DE SANTA EULALIA;03639
ALICANTE;COLONIA ESCANDINAVIA;03580
ALICANTE;COLONIA SAN ISIDRO (SR);03191
ALICANTE;COLONIA SANTA ISABEL;03690
ALICANTE;COLONIA TRINIDAD;03560
ALICANTE;COLONIA VIKINGA;03580
ALICANTE;COMERCIO DE ALDEGUER;03149
ALICANTE;COMES;03740
ALICANTE;COMETA, LA (CALPE) (UR);03710
ALICANTE;COMETA, LA (MORAIRA/TEULADA) (PDA);03724
ALICANTE;CONCEPCION, LA;03369
ALICANTE;CONDOMINA, LA;03540
ALICANTE;CONFRIDES;03517
ALICANTE;CORRAL DE CALAFAT;03700
ALICANTE;CORRALETS (PDA);03710
ALICANTE;CORRENTIAS BAJAS;03310
ALICANTE;CORRENTIAS MEDIAS;03310
ALICANTE;COSTA ACANTILADA;03560
ALICANTE;COSTA NOVA;03738
ALICANTE;COSTERA DEL MAR (PDA);03724
ALICANTE;COSTERA PLAZA (PDA);03724
ALICANTE;COSTERA, LA;03110
ALICANTE;COTELLES;03520
ALICANTE;COTOVETA (UR);03110
ALICANTE;COVA AMPLA;03749
ALICANTE;COVES;03500
ALICANTE;COVETA FUMA;03560
ALICANTE;COX;03350
ALICANTE;CREUETA, LA (UR);03520
ALICANTE;CREVILLENT;03330
ALICANTE;CRUZ DE GALINDO;03169
ALICANTE;CRUZ, LA (CAS);03158
ALICANTE;CUADRA NUEVA;03159
ALICANTE;CUADROS;03740
ALICANTE;CUARTEL ESTE;03339
ALICANTE;CUARTEL OESTE;03339
ALICANTE;CUATRO CAMINOS;03159
ALICANTE;CUCUCH;03660
ALICANTE;CUEVA DE LAS CALAVERAS;03759
ALICANTE;CUEVAS DE CIPRESES (CAS);03680
ALICANTE;CUEVAS DE CUCUCH, LAS;03660
ALICANTE;CUEVAS FRIAS (CAS);03680
ALICANTE;CULEBRON;03658
ALICANTE;CUMBRE DEL SOL;03726
ALICANTE;CUMBRES DE ALCALALI (UR);03728
ALICANTE;CURA, DEL (PY);03188
ALICANTE;CUTILLAS, LOS (CAS);03315
ALICANTE;DAIMES;03294
ALICANTE;DAYA NUEVA;03159
ALICANTE;DAYA VIEJA;03177
ALICANTE;DEHESA DE CAMPOAMOR (UR);03189
ALICANTE;DENIA;03700
ALICANTE;DERRAMADOR (ELCHE) (PDA);03296
ALICANTE;DERRAMADOR DE ABAJO (PDA);03649
ALICANTE;DESAMPARADOS, LOS;03312
ALICANTE;DEVESA;03580
ALICANTE;DEVESA (PDA);03820
ALICANTE;DEVESES (PY);03779
ALICANTE;DIAZ, LOS;03317
ALICANTE;DOLORES;03150
ALICANTE;DOLSES, LOS;03313
ALICANTE;DOMINGOS, LOS (CAS);03158
ALICANTE;DON FAUSTINO (VDA);03310
ALICANTE;DOÑA PEPA (UR);03170
ALICANTE;DORADO, EL (UR);03530
ALICANTE;DUAYME;03660
ALICANTE;ECLES ALTOS;03740
ALICANTE;ECLES BAJOS;03740
ALICANTE;EDEN, EL;03791
ALICANTE;ELDA;03600
ALICANTE;ELISEOS (PY);03180
ALICANTE;ELX/ELCHE;03200
ALICANTE;ELX/ELCHE;03201
ALICANTE;ELX/ELCHE;03202
ALICANTE;ELX/ELCHE;03203
ALICANTE;ELX/ELCHE;03204
ALICANTE;ELX/ELCHE;03205
ALICANTE;ELX/ELCHE;03206
ALICANTE;ELX/ELCHE;03207
ALICANTE;ELX/ELCHE;03290
ALICANTE;ELX/ELCHE;03291
ALICANTE;ELX/ELCHE;03293
ALICANTE;ELX/ELCHE;03294
ALICANTE;ELX/ELCHE;03295
ALICANTE;ENCEBRAS;03658
ALICANTE;ENCINA, LA (NC);03408
ALICANTE;ENTRE LIMONES;03580
ALICANTE;ENTRE NARANJOS -FLORES;03580
ALICANTE;ENTREDOS, L' (UR);03110
ALICANTE;ENTREPINOS (UR);03530
ALICANTE;ERA ALTA;03169
ALICANTE;ERA SOLER;03570
ALICANTE;ERICA, LA;03169
ALICANTE;ERMITA (UR);03737
ALICANTE;ERMITA DE SAN CRISTOBAL;03820
ALICANTE;ERMITA DE SAN PASCUAL;03679
ALICANTE;ERMITA DE SANZ;03500
ALICANTE;ERMITA SAN ANTONIO ABAD;03570
ALICANTE;ESCANDELLS, ELS;03659
ALICANTE;ESCORRATEL, EL;03317
ALICANTE;ESCORREDOR;03159
ALICANTE;ESCRIBANO, DE (CSS);03659
ALICANTE;ESCUERA, LA (UR);03170
ALICANTE;ESPAÑA LA VIEJA (UR);03579
ALICANTE;ESPAÑOLETA, DE (FN);03560
ALICANTE;ESPEJERAS;03679
ALICANTE;ESPIRISANS;03659
ALICANTE;ESTACA, L' (UR);03110
ALICANTE;ESTACIO, L' (CREVILLENTE) (PDA);03339
ALICANTE;ESTACION (PDA);03710
ALICANTE;ESTAÑO, DE (PY);03770
ALICANTE;ESTRADA, LA (UR);03581
ALICANTE;ESVARADOR (PDA);03640
ALICANTE;EURO-PARC;03188
ALICANTE;EUROCONDAL (UR);03737
ALICANTE;FABRAQUER (AYUNTAMIENTO CAMPELLO);03560
ALICANTE;FABRAQUER (AYUNTAMIENTO SAN JUAN);03550
ALICANTE;FABREGAL (VDA);03310
ALICANTE;FABRICA, LA;03159
ALICANTE;FABRICAS DE BENEYTO;03450
ALICANTE;FABRICAS DE ROMERO;03450
ALICANTE;FABRIQUETA;03658
ALICANTE;FACHECA;03813
ALICANTE;FAJA, LA;03740
ALICANTE;FALCONES;03640
ALICANTE;FALDAR, EL;03658
ALICANTE;FAMORCA;03813
ALICANTE;FANADIX (BENISSA) (PDA);03720
ALICANTE;FANADIX (MORAIRA/TEULADA) (PDA);03724
ALICANTE;FERRANDIZ, LOS (SAN VICENTE DEL RASPEIG);03699
ALICANTE;FERRANDOS;03749
ALICANTE;FERRIOL;03291
ALICANTE;FERROCARRIL, PARALELO (CM);03360
ALICANTE;FIGUERALET, EL;03111
